timestamp,event,label
2026-01-01 02:02:31,Start camera,0
2026-01-01 02:02:34,Door closed,0
2026-01-01 02:02:39,Low battery,0
2026-01-01 02:02:40,Stop camera,0
2026-01-01 02:02:48,Low battery,0
2026-01-01 02:02:49,Signal lost,0
2026-01-01 02:02:56,Door closed,0
2026-01-01 02:03:03,Stop camera,0
2026-01-01 02:03:13,Start camera,0
2026-01-01 02:03:23,Start camera,0
2026-01-01 02:03:32,Door opened,0
2026-01-01 02:03:33,Start camera,0
2026-01-01 02:03:38,Motion detected,0
2026-01-01 02:03:46,Motion detected,0
2026-01-01 02:03:50,Door opened,0
2026-01-01 02:04:00,Start camera,0
2026-01-01 02:04:03,Motion detected,0
2026-01-01 02:04:09,Stop camera,0
2026-01-01 02:04:15,Tamper detected,1
2026-01-01 02:04:22,Signal lost,0
2026-01-01 02:04:26,Motion detected,0
2026-01-01 02:04:29,Stop camera,0
2026-01-01 02:04:32,Start camera,0
2026-01-01 02:04:41,Door closed,0
2026-01-01 02:04:49,Signal lost,0
2026-01-01 02:04:50,Motion detected,0
2026-01-01 02:04:57,Motion detected,0
2026-01-01 02:05:01,Signal lost,0
2026-01-01 02:05:05,Stop camera,0
2026-01-01 02:05:15,Door opened,0
2026-01-01 02:05:16,Motion detected,0
2026-01-01 02:05:21,Motion detected,0
2026-01-01 02:05:28,Start camera,0
2026-01-01 02:05:38,Signal lost,0
2026-01-01 02:05:44,Door opened,0
2026-01-01 02:05:53,Door opened,0
2026-01-01 02:06:01,Door opened,0
2026-01-01 02:06:03,Door opened,0
2026-01-01 02:06:10,Motion detected,0
2026-01-01 02:06:18,Signal lost,0
2026-01-01 02:06:20,Stop camera,0
2026-01-01 02:06:23,Motion detected,0
2026-01-01 02:06:29,Signal lost,0
2026-01-01 02:06:33,Door closed,0
2026-01-01 02:06:43,Signal lost,0
2026-01-01 02:06:45,Door closed,0
2026-01-01 02:06:54,Signal lost,0
2026-01-01 02:07:03,Door closed,0
2026-01-01 02:07:10,Stop camera,0
2026-01-01 02:07:12,Motion detected,0
2026-01-01 02:07:16,Motion detected,0
2026-01-01 02:07:18,Stop camera,0
2026-01-01 02:07:23,Signal lost,0
2026-01-01 02:07:26,Signal lost,0
2026-01-01 02:07:31,Signal lost,0
2026-01-01 02:07:34,Stop camera,0
2026-01-01 02:07:35,Door closed,0
2026-01-01 02:07:37,Camera offline,1
2026-01-01 02:07:47,Door opened,0
2026-01-01 02:07:54,Start camera,0
2026-01-01 02:07:56,Door opened,0
2026-01-01 02:08:02,Low battery,0
2026-01-01 02:08:08,Start camera,0
2026-01-01 02:08:10,Motion detected,0
2026-01-01 02:08:13,Door closed,0
2026-01-01 02:08:17,Motion detected,0
2026-01-01 02:08:19,Stop camera,0
2026-01-01 02:08:21,Motion detected,0
2026-01-01 02:08:22,Stop camera,0
2026-01-01 02:08:26,Motion detected,0
2026-01-01 02:08:34,Motion detected,0
2026-01-01 02:08:35,Motion detected,0
2026-01-01 02:08:43,Signal lost,0
2026-01-01 02:08:47,Signal lost,0
2026-01-01 02:08:55,Stop camera,0
2026-01-01 02:09:03,Stop camera,0
2026-01-01 02:09:09,Start camera,0
2026-01-01 02:09:14,Stop camera,0
2026-01-01 02:09:18,Door closed,0
2026-01-01 02:09:20,Door opened,0
2026-01-01 02:09:28,Low battery,0
2026-01-01 02:09:34,Door opened,0
2026-01-01 02:09:37,Start camera,0
2026-01-01 02:09:40,Tamper detected,1
2026-01-01 02:09:46,Motion detected,0
2026-01-01 02:09:48,Motion detected,0
2026-01-01 02:09:57,Low battery,0
2026-01-01 02:10:00,Low battery,0
2026-01-01 02:10:06,Low battery,0
2026-01-01 02:10:09,Signal lost,0
2026-01-01 02:10:19,Door closed,0
2026-01-01 02:10:24,Signal lost,0
2026-01-01 02:10:27,Motion detected,0
2026-01-01 02:10:36,Door opened,0
2026-01-01 02:10:43,Signal lost,0
2026-01-01 02:10:53,Door closed,0
2026-01-01 02:10:55,Signal lost,0
2026-01-01 02:11:05,Start camera,0
2026-01-01 02:11:12,Start camera,0
2026-01-01 02:11:22,Door closed,0
2026-01-01 02:11:32,Stop camera,0
2026-01-01 02:11:36,Low battery,0
2026-01-01 02:11:43,Door closed,0
2026-01-01 02:11:46,Motion detected,0
2026-01-01 02:11:48,Start camera,0
2026-01-01 02:11:50,Camera offline,1
2026-01-01 02:11:55,Door opened,0
2026-01-01 02:12:05,Start camera,0
2026-01-01 02:12:12,Camera offline,1
2026-01-01 02:12:20,Signal lost,0
2026-01-01 02:12:30,Door closed,0
2026-01-01 02:12:39,Stop camera,0
2026-01-01 02:12:49,Stop camera,0
2026-01-01 02:12:59,Start camera,0
2026-01-01 02:13:09,Stop camera,0
2026-01-01 02:13:17,Camera offline,1
2026-01-01 02:13:25,Door closed,0
2026-01-01 02:13:28,Tamper detected,1
2026-01-01 02:13:32,Signal lost,0
2026-01-01 02:13:35,Motion detected,0
2026-01-01 02:13:36,Motion detected,0
2026-01-01 02:13:46,Unauthorized access,1
2026-01-01 02:13:49,Motion detected,0
2026-01-01 02:13:50,Motion detected,0
2026-01-01 02:13:56,Stop camera,0
2026-01-01 02:14:06,Signal lost,0
2026-01-01 02:14:08,Stop camera,0
2026-01-01 02:14:11,Motion detected,0
2026-01-01 02:14:20,Motion detected,0
2026-01-01 02:14:30,Signal lost,0
2026-01-01 02:14:31,Tamper detected,1
2026-01-01 02:14:33,Low battery,0
2026-01-01 02:14:34,Signal lost,0
2026-01-01 02:14:41,Motion detected,0
2026-01-01 02:14:45,Low battery,0
2026-01-01 02:14:52,Stop camera,0
2026-01-01 02:14:57,Door opened,0
2026-01-01 02:15:02,Low battery,0
2026-01-01 02:15:08,Start camera,0
2026-01-01 02:15:17,Low battery,0
2026-01-01 02:15:21,Start camera,0
2026-01-01 02:15:29,Stop camera,0
2026-01-01 02:15:30,Door closed,0
2026-01-01 02:15:33,Stop camera,0
2026-01-01 02:15:43,Signal lost,0
2026-01-01 02:15:47,Door opened,0
2026-01-01 02:15:48,Start camera,0
2026-01-01 02:15:56,Stop camera,0
2026-01-01 02:16:03,Door closed,0
2026-01-01 02:16:09,Door opened,0
2026-01-01 02:16:19,Door closed,0
2026-01-01 02:16:22,Door closed,0
2026-01-01 02:16:32,Low battery,0
2026-01-01 02:16:33,Signal lost,0
2026-01-01 02:16:36,Low battery,0
2026-01-01 02:16:37,Stop camera,0
2026-01-01 02:16:47,Door opened,0
2026-01-01 02:16:49,Motion detected,0
2026-01-01 02:16:57,Stop camera,0
2026-01-01 02:17:06,Signal lost,0
2026-01-01 02:17:16,Camera offline,1
2026-01-01 02:17:25,Stop camera,0
2026-01-01 02:17:29,Stop camera,0
2026-01-01 02:17:32,Start camera,0
2026-01-01 02:17:40,Door closed,0
2026-01-01 02:17:48,Start camera,0
2026-01-01 02:17:52,Low battery,0
2026-01-01 02:18:00,Door opened,0
2026-01-01 02:18:05,Low battery,0
2026-01-01 02:18:15,Low battery,0
2026-01-01 02:18:20,Start camera,0
2026-01-01 02:18:30,Door closed,0
2026-01-01 02:18:31,Stop camera,0
2026-01-01 02:18:32,Door opened,0
2026-01-01 02:18:36,Stop camera,0
2026-01-01 02:18:42,Motion detected,0
2026-01-01 02:18:44,Door closed,0
2026-01-01 02:18:50,Low battery,0
2026-01-01 02:18:52,Stop camera,0
2026-01-01 02:18:58,Signal lost,0
2026-01-01 02:19:07,Low battery,0
2026-01-01 02:19:12,Stop camera,0
2026-01-01 02:19:19,Door closed,0
2026-01-01 02:19:28,Door opened,0
2026-01-01 02:19:29,Door closed,0
2026-01-01 02:19:31,Low battery,0
2026-01-01 02:19:33,Signal lost,0
2026-01-01 02:19:41,Signal lost,0
2026-01-01 02:19:43,Motion detected,0
2026-01-01 02:19:46,Low battery,0
2026-01-01 02:19:54,Low battery,0
2026-01-01 02:20:00,Low battery,0
2026-01-01 02:20:06,Motion detected,0
2026-01-01 02:20:16,Signal lost,0
2026-01-01 02:20:22,Door closed,0
2026-01-01 02:20:29,Door opened,0
2026-01-01 02:20:34,Door closed,0
2026-01-01 02:20:35,Stop camera,0
2026-01-01 02:20:41,Signal lost,0
2026-01-01 02:20:45,Start camera,0
2026-01-01 02:20:47,Start camera,0
2026-01-01 02:20:49,Door closed,0
2026-01-01 02:20:56,Door opened,0
2026-01-01 02:20:58,Start camera,0
2026-01-01 02:21:03,Camera offline,1
2026-01-01 02:21:08,Door closed,0
2026-01-01 02:21:14,Door closed,0
2026-01-01 02:21:22,Motion detected,0
2026-01-01 02:21:30,Stop camera,0
2026-01-01 02:21:38,Stop camera,0
2026-01-01 02:21:43,Door closed,0
2026-01-01 02:21:47,Door opened,0
2026-01-01 02:21:49,Stop camera,0
2026-01-01 02:21:52,Signal lost,0
2026-01-01 02:22:01,Stop camera,0
2026-01-01 02:22:03,Motion detected,0
2026-01-01 02:22:08,Door closed,0
2026-01-01 02:22:10,Signal lost,0
2026-01-01 02:22:18,Motion detected,0
2026-01-01 02:22:28,Signal lost,0
2026-01-01 02:22:37,Door closed,0
2026-01-01 02:22:43,Motion detected,0
2026-01-01 02:22:48,Start camera,0
2026-01-01 02:22:56,Signal lost,0
2026-01-01 02:23:04,Motion detected,0
2026-01-01 02:23:12,Motion detected,0
2026-01-01 02:23:22,Stop camera,0
2026-01-01 02:23:28,Low battery,0
2026-01-01 02:23:33,Signal lost,0
2026-01-01 02:23:37,Door closed,0
2026-01-01 02:23:43,Start camera,0
2026-01-01 02:23:47,Low battery,0
2026-01-01 02:23:49,Signal lost,0
2026-01-01 02:23:53,Door opened,0
2026-01-01 02:23:55,Tamper detected,1
2026-01-01 02:23:59,Stop camera,0
2026-01-01 02:24:05,Door closed,0
2026-01-01 02:24:11,Stop camera,0
2026-01-01 02:24:20,Door opened,0
2026-01-01 02:24:22,Signal lost,0
2026-01-01 02:24:24,Door closed,0
2026-01-01 02:24:32,Start camera,0
2026-01-01 02:24:42,Signal lost,0
2026-01-01 02:24:45,Stop camera,0
2026-01-01 02:24:55,Door closed,0
2026-01-01 02:24:56,Signal lost,0
2026-01-01 02:24:59,Signal lost,0
2026-01-01 02:25:07,Signal lost,0
2026-01-01 02:25:15,Door opened,0
2026-01-01 02:25:20,Stop camera,0
2026-01-01 02:25:25,Motion detected,0
2026-01-01 02:25:33,Motion detected,0
2026-01-01 02:25:38,Start camera,0
2026-01-01 02:25:48,Motion detected,0
2026-01-01 02:25:56,Start camera,0
2026-01-01 02:25:58,Start camera,0
2026-01-01 02:26:03,Motion detected,0
2026-01-01 02:26:12,Low battery,0
2026-01-01 02:26:14,Signal lost,0
2026-01-01 02:26:17,Low battery,0
2026-01-01 02:26:18,Motion detected,0
2026-01-01 02:26:28,Low battery,0
2026-01-01 02:26:32,Low battery,0
2026-01-01 02:26:36,Low battery,0
2026-01-01 02:26:40,Door opened,0
2026-01-01 02:26:48,Start camera,0
2026-01-01 02:26:58,Low battery,0
2026-01-01 02:27:07,Door opened,0
2026-01-01 02:27:13,Motion detected,0
2026-01-01 02:27:20,Unauthorized access,1
2026-01-01 02:27:25,Door opened,0
2026-01-01 02:27:27,Unauthorized access,1
2026-01-01 02:27:29,Door opened,0
2026-01-01 02:27:33,Camera offline,1
2026-01-01 02:27:41,Door closed,0
2026-01-01 02:27:46,Camera offline,1
2026-01-01 02:27:56,Signal lost,0
2026-01-01 02:28:02,Unauthorized access,1
2026-01-01 02:28:10,Camera offline,1
2026-01-01 02:28:17,Camera offline,1
2026-01-01 02:28:22,Door opened,0
2026-01-01 02:28:28,Stop camera,0
2026-01-01 02:28:32,Stop camera,0
2026-01-01 02:28:40,Start camera,0
2026-01-01 02:28:46,Door closed,0
2026-01-01 02:28:53,Low battery,0
2026-01-01 02:29:03,Start camera,0
2026-01-01 02:29:13,Stop camera,0
2026-01-01 02:29:18,Door closed,0
2026-01-01 02:29:25,Door closed,0
2026-01-01 02:29:28,Door opened,0
2026-01-01 02:29:29,Motion detected,0
2026-01-01 02:29:32,Start camera,0
2026-01-01 02:29:38,Camera offline,1
2026-01-01 02:29:40,Low battery,0
2026-01-01 02:29:49,Stop camera,0
2026-01-01 02:29:55,Stop camera,0
2026-01-01 02:30:01,Signal lost,0
2026-01-01 02:30:10,Motion detected,0
2026-01-01 02:30:17,Door opened,0
2026-01-01 02:30:20,Door closed,0
2026-01-01 02:30:24,Stop camera,0
2026-01-01 02:30:26,Motion detected,0
2026-01-01 02:30:32,Start camera,0
2026-01-01 02:30:38,Door closed,0
2026-01-01 02:30:47,Camera offline,1
2026-01-01 02:30:57,Door closed,0
2026-01-01 02:31:02,Stop camera,0
2026-01-01 02:31:04,Stop camera,0
2026-01-01 02:31:09,Low battery,0
2026-01-01 02:31:15,Door opened,0
2026-01-01 02:31:22,Stop camera,0
2026-01-01 02:31:23,Door closed,0
2026-01-01 02:31:30,Motion detected,0
2026-01-01 02:31:31,Door closed,0
2026-01-01 02:31:32,Door closed,0
2026-01-01 02:31:37,Door opened,0
2026-01-01 02:31:43,Start camera,0
2026-01-01 02:31:50,Door closed,0
2026-01-01 02:31:51,Door opened,0
2026-01-01 02:31:58,Motion detected,0
2026-01-01 02:32:01,Motion detected,0
2026-01-01 02:32:10,Signal lost,0
2026-01-01 02:32:17,Signal lost,0
2026-01-01 02:32:18,Door opened,0
2026-01-01 02:32:22,Door opened,0
2026-01-01 02:32:25,Low battery,0
2026-01-01 02:32:26,Low battery,0
2026-01-01 02:32:30,Start camera,0
2026-01-01 02:32:32,Stop camera,0
2026-01-01 02:32:34,Tamper detected,1
2026-01-01 02:32:44,Motion detected,0
2026-01-01 02:32:46,Stop camera,0
2026-01-01 02:32:50,Motion detected,0
2026-01-01 02:32:54,Low battery,0
2026-01-01 02:32:58,Start camera,0
2026-01-01 02:33:03,Door opened,0
2026-01-01 02:33:13,Start camera,0
2026-01-01 02:33:17,Low battery,0
2026-01-01 02:33:24,Door closed,0
2026-01-01 02:33:33,Start camera,0
2026-01-01 02:33:34,Signal lost,0
2026-01-01 02:33:40,Start camera,0
2026-01-01 02:33:45,Door closed,0
2026-01-01 02:33:54,Motion detected,0
2026-01-01 02:34:03,Start camera,0
2026-01-01 02:34:06,Motion detected,0
2026-01-01 02:34:11,Door closed,0
2026-01-01 02:34:17,Stop camera,0
2026-01-01 02:34:25,Signal lost,0
2026-01-01 02:34:31,Start camera,0
2026-01-01 02:34:37,Door opened,0
2026-01-01 02:34:43,Door opened,0
2026-01-01 02:34:45,Start camera,0
2026-01-01 02:34:53,Door opened,0
2026-01-01 02:34:56,Low battery,0
2026-01-01 02:35:04,Door opened,0
2026-01-01 02:35:08,Stop camera,0
2026-01-01 02:35:15,Start camera,0
2026-01-01 02:35:20,Door opened,0
2026-01-01 02:35:21,Door closed,0
2026-01-01 02:35:31,Signal lost,0
2026-01-01 02:35:35,Motion detected,0
2026-01-01 02:35:44,Start camera,0
2026-01-01 02:35:47,Unauthorized access,1
2026-01-01 02:35:50,Door closed,0
2026-01-01 02:35:53,Motion detected,0
2026-01-01 02:35:57,Door opened,0
2026-01-01 02:36:01,Door opened,0
2026-01-01 02:36:06,Motion detected,0
2026-01-01 02:36:15,Door closed,0
2026-01-01 02:36:19,Signal lost,0
2026-01-01 02:36:20,Signal lost,0
2026-01-01 02:36:26,Start camera,0
2026-01-01 02:36:32,Signal lost,0
2026-01-01 02:36:38,Signal lost,0
2026-01-01 02:36:47,Motion detected,0
2026-01-01 02:36:50,Stop camera,0
2026-01-01 02:36:59,Motion detected,0
2026-01-01 02:37:04,Start camera,0
2026-01-01 02:37:05,Motion detected,0
2026-01-01 02:37:14,Low battery,0
2026-01-01 02:37:22,Door closed,0
2026-01-01 02:37:26,Door opened,0
2026-01-01 02:37:29,Motion detected,0
2026-01-01 02:37:33,Tamper detected,1
2026-01-01 02:37:37,Door closed,0
2026-01-01 02:37:40,Door closed,0
2026-01-01 02:37:43,Signal lost,0
2026-01-01 02:37:53,Motion detected,0
2026-01-01 02:37:57,Camera offline,1
2026-01-01 02:38:06,Low battery,0
2026-01-01 02:38:10,Motion detected,0
2026-01-01 02:38:14,Door closed,0
2026-01-01 02:38:17,Stop camera,0
2026-01-01 02:38:27,Start camera,0
2026-01-01 02:38:30,Low battery,0
2026-01-01 02:38:32,Door closed,0
2026-01-01 02:38:37,Door opened,0
2026-01-01 02:38:40,Motion detected,0
2026-01-01 02:38:50,Door opened,0
2026-01-01 02:38:51,Start camera,0
2026-01-01 02:38:54,Door opened,0
2026-01-01 02:39:03,Signal lost,0
2026-01-01 02:39:05,Door closed,0
2026-01-01 02:39:11,Stop camera,0
2026-01-01 02:39:15,Door opened,0
2026-01-01 02:39:19,Low battery,0
2026-01-01 02:39:20,Door opened,0
2026-01-01 02:39:26,Low battery,0
2026-01-01 02:39:33,Stop camera,0
2026-01-01 02:39:36,Stop camera,0
2026-01-01 02:39:46,Stop camera,0
2026-01-01 02:39:56,Low battery,0
2026-01-01 02:40:01,Low battery,0
2026-01-01 02:40:09,Door opened,0
2026-01-01 02:40:16,Door closed,0
2026-01-01 02:40:20,Stop camera,0
2026-01-01 02:40:26,Low battery,0
2026-01-01 02:40:29,Tamper detected,1
2026-01-01 02:40:36,Door opened,0
2026-01-01 02:40:44,Camera offline,1
2026-01-01 02:40:49,Stop camera,0
2026-01-01 02:40:51,Stop camera,0
2026-01-01 02:40:54,Motion detected,0
2026-01-01 02:41:02,Door opened,0
2026-01-01 02:41:09,Door closed,0
2026-01-01 02:41:10,Low battery,0
2026-01-01 02:41:14,Signal lost,0
2026-01-01 02:41:23,Motion detected,0
2026-01-01 02:41:26,Start camera,0
2026-01-01 02:41:27,Motion detected,0
2026-01-01 02:41:28,Door closed,0
2026-01-01 02:41:35,Tamper detected,1
2026-01-01 02:41:38,Door opened,0
2026-01-01 02:41:44,Door closed,0
2026-01-01 02:41:53,Door opened,0
2026-01-01 02:42:00,Door opened,0
2026-01-01 02:42:05,Start camera,0
2026-01-01 02:42:06,Motion detected,0
2026-01-01 02:42:15,Door opened,0
2026-01-01 02:42:22,Door closed,0
2026-01-01 02:42:29,Start camera,0
2026-01-01 02:42:33,Signal lost,0
2026-01-01 02:42:39,Camera offline,1
2026-01-01 02:42:47,Low battery,0
2026-01-01 02:42:57,Start camera,0
2026-01-01 02:43:04,Low battery,0
2026-01-01 02:43:11,Low battery,0
2026-01-01 02:43:12,Low battery,0
2026-01-01 02:43:18,Signal lost,0
2026-01-01 02:43:26,Low battery,0
2026-01-01 02:43:30,Motion detected,0
2026-01-01 02:43:40,Motion detected,0
2026-01-01 02:43:43,Motion detected,0
2026-01-01 02:43:50,Door closed,0
2026-01-01 02:44:00,Low battery,0
2026-01-01 02:44:06,Unauthorized access,1
2026-01-01 02:44:13,Stop camera,0
2026-01-01 02:44:15,Door opened,0
2026-01-01 02:44:16,Low battery,0
2026-01-01 02:44:20,Motion detected,0
2026-01-01 02:44:27,Motion detected,0
2026-01-01 02:44:28,Low battery,0
2026-01-01 02:44:34,Unauthorized access,1
2026-01-01 02:44:42,Signal lost,0
2026-01-01 02:44:43,Signal lost,0
2026-01-01 02:44:45,Motion detected,0
2026-01-01 02:44:48,Low battery,0
2026-01-01 02:44:57,Door opened,0
2026-01-01 02:45:03,Motion detected,0
2026-01-01 02:45:10,Camera offline,1
2026-01-01 02:45:13,Door opened,0
2026-01-01 02:45:23,Motion detected,0
2026-01-01 02:45:33,Motion detected,0
2026-01-01 02:45:41,Door opened,0
2026-01-01 02:45:44,Low battery,0
2026-01-01 02:45:54,Low battery,0
2026-01-01 02:46:00,Stop camera,0
2026-01-01 02:46:09,Motion detected,0
2026-01-01 02:46:11,Door closed,0
2026-01-01 02:46:14,Door closed,0
2026-01-01 02:46:19,Door closed,0
2026-01-01 02:46:23,Stop camera,0
2026-01-01 02:46:24,Signal lost,0
2026-01-01 02:46:33,Motion detected,0
2026-01-01 02:46:36,Start camera,0
2026-01-01 02:46:45,Door opened,0
2026-01-01 02:46:54,Stop camera,0
2026-01-01 02:47:01,Door opened,0
2026-01-01 02:47:07,Motion detected,0
2026-01-01 02:47:08,Start camera,0
2026-01-01 02:47:16,Motion detected,0
2026-01-01 02:47:19,Stop camera,0
2026-01-01 02:47:25,Stop camera,0
2026-01-01 02:47:33,Start camera,0
2026-01-01 02:47:36,Door opened,0
2026-01-01 02:47:41,Door opened,0
2026-01-01 02:47:51,Door opened,0
2026-01-01 02:47:57,Door closed,0
2026-01-01 02:48:02,Start camera,0
2026-01-01 02:48:04,Start camera,0
2026-01-01 02:48:14,Camera offline,1
2026-01-01 02:48:18,Tamper detected,1
2026-01-01 02:48:22,Door opened,0
2026-01-01 02:48:26,Signal lost,0
2026-01-01 02:48:34,Start camera,0
2026-01-01 02:48:37,Door opened,0
2026-01-01 02:48:43,Signal lost,0
2026-01-01 02:48:53,Start camera,0
2026-01-01 02:48:59,Start camera,0
2026-01-01 02:49:05,Stop camera,0
2026-01-01 02:49:09,Motion detected,0
2026-01-01 02:49:14,Start camera,0
2026-01-01 02:49:15,Signal lost,0
2026-01-01 02:49:19,Start camera,0
2026-01-01 02:49:23,Door opened,0
2026-01-01 02:49:33,Motion detected,0
2026-01-01 02:49:39,Low battery,0
2026-01-01 02:49:44,Stop camera,0
2026-01-01 02:49:47,Start camera,0
2026-01-01 02:49:53,Low battery,0
2026-01-01 02:49:54,Low battery,0
2026-01-01 02:50:03,Motion detected,0
2026-01-01 02:50:10,Low battery,0
2026-01-01 02:50:14,Low battery,0
2026-01-01 02:50:19,Low battery,0
2026-01-01 02:50:25,Tamper detected,1
2026-01-01 02:50:26,Door opened,0
2026-01-01 02:50:29,Low battery,0
2026-01-01 02:50:38,Motion detected,0
2026-01-01 02:50:45,Motion detected,0
2026-01-01 02:50:52,Door closed,0
2026-01-01 02:50:55,Low battery,0
2026-01-01 02:51:04,Start camera,0
2026-01-01 02:51:12,Door closed,0
2026-01-01 02:51:14,Tamper detected,1
2026-01-01 02:51:16,Start camera,0
2026-01-01 02:51:23,Door closed,0
2026-01-01 02:51:24,Door opened,0
2026-01-01 02:51:31,Start camera,0
2026-01-01 02:51:34,Door opened,0
2026-01-01 02:51:36,Signal lost,0
2026-01-01 02:51:40,Door opened,0
2026-01-01 02:51:46,Door closed,0
2026-01-01 02:51:49,Signal lost,0
2026-01-01 02:51:52,Stop camera,0
2026-01-01 02:52:00,Start camera,0
2026-01-01 02:52:09,Low battery,0
2026-01-01 02:52:13,Low battery,0
2026-01-01 02:52:19,Low battery,0
2026-01-01 02:52:28,Motion detected,0
2026-01-01 02:52:38,Door closed,0
2026-01-01 02:52:44,Low battery,0
2026-01-01 02:52:46,Door closed,0
2026-01-01 02:52:47,Low battery,0
2026-01-01 02:52:51,Stop camera,0
2026-01-01 02:52:56,Door opened,0
2026-01-01 02:52:59,Low battery,0
2026-01-01 02:53:07,Start camera,0
2026-01-01 02:53:09,Motion detected,0
2026-01-01 02:53:11,Door closed,0
2026-01-01 02:53:15,Start camera,0
2026-01-01 02:53:17,Door closed,0
2026-01-01 02:53:23,Camera offline,1
2026-01-01 02:53:31,Stop camera,0
2026-01-01 02:53:38,Start camera,0
2026-01-01 02:53:45,Signal lost,0
2026-01-01 02:53:55,Motion detected,0
2026-01-01 02:54:03,Stop camera,0
2026-01-01 02:54:12,Stop camera,0
2026-01-01 02:54:15,Stop camera,0
2026-01-01 02:54:17,Stop camera,0
2026-01-01 02:54:24,Door opened,0
2026-01-01 02:54:29,Door closed,0
2026-01-01 02:54:39,Door opened,0
2026-01-01 02:54:46,Start camera,0
2026-01-01 02:54:56,Motion detected,0
2026-01-01 02:54:58,Motion detected,0
2026-01-01 02:55:07,Signal lost,0
2026-01-01 02:55:12,Door opened,0
2026-01-01 02:55:15,Door opened,0
2026-01-01 02:55:18,Motion detected,0
2026-01-01 02:55:21,Low battery,0
2026-01-01 02:55:31,Low battery,0
2026-01-01 02:55:37,Signal lost,0
2026-01-01 02:55:44,Door closed,0
2026-01-01 02:55:46,Low battery,0
2026-01-01 02:55:51,Stop camera,0
2026-01-01 02:55:56,Signal lost,0
2026-01-01 02:56:03,Motion detected,0
2026-01-01 02:56:10,Motion detected,0
2026-01-01 02:56:14,Door opened,0
2026-01-01 02:56:21,Low battery,0
2026-01-01 02:56:22,Door closed,0
2026-01-01 02:56:29,Door closed,0
2026-01-01 02:56:36,Start camera,0
2026-01-01 02:56:46,Door closed,0
2026-01-01 02:56:55,Motion detected,0
2026-01-01 02:57:05,Start camera,0
2026-01-01 02:57:13,Start camera,0
2026-01-01 02:57:16,Stop camera,0
2026-01-01 02:57:24,Low battery,0
2026-01-01 02:57:28,Signal lost,0
2026-01-01 02:57:34,Low battery,0
2026-01-01 02:57:39,Start camera,0
2026-01-01 02:57:44,Motion detected,0
2026-01-01 02:57:53,Door closed,0
2026-01-01 02:57:55,Signal lost,0
2026-01-01 02:57:56,Signal lost,0
2026-01-01 02:57:57,Door closed,0
2026-01-01 02:58:00,Signal lost,0
2026-01-01 02:58:02,Low battery,0
2026-01-01 02:58:04,Start camera,0
2026-01-01 02:58:08,Low battery,0
2026-01-01 02:58:12,Start camera,0
2026-01-01 02:58:15,Start camera,0
2026-01-01 02:58:18,Stop camera,0
2026-01-01 02:58:21,Door closed,0
2026-01-01 02:58:30,Door closed,0
2026-01-01 02:58:39,Signal lost,0
2026-01-01 02:58:44,Door opened,0
2026-01-01 02:58:48,Motion detected,0
2026-01-01 02:58:51,Motion detected,0
2026-01-01 02:58:53,Door closed,0
2026-01-01 02:58:56,Motion detected,0
2026-01-01 02:59:00,Motion detected,0
2026-01-01 02:59:02,Motion detected,0
2026-01-01 02:59:06,Signal lost,0
2026-01-01 02:59:12,Motion detected,0
2026-01-01 02:59:18,Unauthorized access,1
2026-01-01 02:59:19,Door opened,0
2026-01-01 02:59:24,Low battery,0
2026-01-01 02:59:27,Stop camera,0
2026-01-01 02:59:37,Start camera,0
2026-01-01 02:59:38,Door opened,0
2026-01-01 02:59:47,Stop camera,0
2026-01-01 02:59:50,Tamper detected,1
2026-01-01 03:00:00,Low battery,0
2026-01-01 03:00:02,Door closed,0
2026-01-01 03:00:03,Door closed,0
2026-01-01 03:00:11,Door closed,0
2026-01-01 03:00:12,Signal lost,0
2026-01-01 03:00:13,Low battery,0
2026-01-01 03:00:19,Tamper detected,1
2026-01-01 03:00:28,Motion detected,0
2026-01-01 03:00:33,Door opened,0
2026-01-01 03:00:43,Stop camera,0
2026-01-01 03:00:49,Door closed,0
2026-01-01 03:00:54,Low battery,0
2026-01-01 03:01:04,Door opened,0
2026-01-01 03:01:12,Start camera,0
2026-01-01 03:01:20,Signal lost,0
2026-01-01 03:01:25,Motion detected,0
2026-01-01 03:01:33,Stop camera,0
2026-01-01 03:01:37,Start camera,0
2026-01-01 03:01:40,Motion detected,0
2026-01-01 03:01:47,Door closed,0
2026-01-01 03:01:48,Door closed,0
2026-01-01 03:01:53,Low battery,0
2026-01-01 03:02:02,Stop camera,0
2026-01-01 03:02:08,Unauthorized access,1
2026-01-01 03:02:17,Stop camera,0
2026-01-01 03:02:27,Signal lost,0
2026-01-01 03:02:29,Motion detected,0
2026-01-01 03:02:33,Signal lost,0
2026-01-01 03:02:42,Tamper detected,1
2026-01-01 03:02:46,Door closed,0
2026-01-01 03:02:54,Signal lost,0
2026-01-01 03:02:56,Door opened,0
2026-01-01 03:03:05,Door opened,0
2026-01-01 03:03:12,Low battery,0
2026-01-01 03:03:20,Motion detected,0
2026-01-01 03:03:29,Door closed,0
2026-01-01 03:03:32,Stop camera,0
2026-01-01 03:03:40,Low battery,0
2026-01-01 03:03:50,Motion detected,0
2026-01-01 03:03:51,Stop camera,0
2026-01-01 03:03:57,Door opened,0
2026-01-01 03:04:05,Low battery,0
2026-01-01 03:04:14,Door opened,0
